instance,i,j,LIME_Feature_Agreement,LIME_Rank_Agreement,LIME_Sign_Agreement,LIME_Signed_Rank_Agreement,LIME_Cos_Similarity_Ranks,LIME_Cos_Similarity_Weights,LIME_Euclidean_Distance_Weights,LIME_Manhattan_Distance_Weights
257.0,6.0,7.0,0.4,0.2,0.3,0.2,0.7834803528468324,0.9279146275450065,0.10561699253932853,0.5857199811282681
257.0,6.0,8.0,0.6,0.3,0.4,0.3,0.8243785084202087,0.930051733816898,0.1040936816508805,0.5459035524865913
257.0,6.0,9.0,0.8,0.2,0.6,0.2,0.8790916381132902,0.9026543322765137,0.12198977772066351,0.614498228012421
257.0,7.0,8.0,0.5,0.3,0.5,0.3,0.8043303929430633,0.9279881308730819,0.09973207054795478,0.5167354017969994
257.0,7.0,9.0,0.4,0.2,0.4,0.2,0.8114748122767368,0.8820970991017799,0.1251309599819089,0.6398633786617041
257.0,8.0,9.0,0.7,0.2,0.4,0.2,0.8270029889917621,0.8580037955055486,0.13776132414398198,0.6859383872361289
258.0,0.0,1.0,0.3,0.2,0.3,0.2,0.7595319676314063,0.9054834243079012,0.11184433166680136,0.5822343047007051
258.0,0.0,2.0,0.3,0.2,0.3,0.2,0.7874535248232122,0.9284158792475196,0.09790544245035697,0.5038578523045877
258.0,0.0,3.0,0.5,0.3,0.5,0.3,0.7799445942990451,0.9338824084321796,0.09423868526047553,0.5233097255206598
258.0,0.0,4.0,0.4,0.2,0.4,0.2,0.8072100313479625,0.9226676628541254,0.10190836168216193,0.519802518727245
258.0,0.0,5.0,0.2,0.2,0.2,0.2,0.7954727710140698,0.9071549455099279,0.11190579230665393,0.596501604626753
258.0,0.0,6.0,0.2,0.2,0.2,0.2,0.7764088357512574,0.9489738234535416,0.08315299185191645,0.4423592287480579
258.0,0.0,7.0,0.5,0.3,0.5,0.3,0.8110009477290953,0.9150354851742823,0.10639800900455815,0.5713375278642674
258.0,0.0,8.0,0.3,0.2,0.2,0.2,0.7608806590362326,0.924122223455604,0.10070673003203437,0.5432029127374844
258.0,0.0,9.0,0.4,0.2,0.3,0.2,0.7943427863235404,0.924071989658329,0.10081649785581201,0.5260203403630366
258.0,1.0,2.0,0.5,0.2,0.4,0.2,0.7968214624188962,0.9005263662267311,0.10815339081902775,0.5349786595581941
258.0,1.0,3.0,0.4,0.2,0.3,0.2,0.831522927753882,0.9112369646377964,0.10308967936248711,0.5301723897493309
258.0,1.0,4.0,0.4,0.2,0.3,0.2,0.7904789677043085,0.9180086799265699,0.1000350928258939,0.5576129451960546
258.0,1.0,5.0,0.3,0.2,0.3,0.2,0.7973317780855873,0.8879125213536537,0.11784886335557382,0.6418730705547426
258.0,1.0,6.0,0.4,0.2,0.2,0.2,0.8148647663483268,0.8715790582175736,0.12371169917954661,0.6262054262683058
258.0,1.0,7.0,0.3,0.2,0.3,0.2,0.8175986002770286,0.9164658374162566,0.09754837491752164,0.5129256026688238
258.0,1.0,8.0,0.5,0.2,0.3,0.2,0.7812932857038711,0.8917312974871106,0.11214241127448324,0.6000925385463228
258.0,1.0,9.0,0.2,0.2,0.2,0.2,0.7801268498942917,0.9157296243721061,0.1005370722065835,0.5302385506125245
258.0,2.0,3.0,0.2,0.2,0.2,0.2,0.7296420500109352,0.912700952381628,0.10281773929126559,0.5654864384305865
258.0,2.0,4.0,0.5,0.2,0.4,0.2,0.7585477874170736,0.9319045622278378,0.09160318542936435,0.49095743489523225
258.0,2.0,5.0,0.5,0.2,0.4,0.2,0.8509149230881388,0.9135563745774277,0.10405442614063028,0.5206996051520116
258.0,2.0,6.0,0.4,0.3,0.4,0.3,0.75876649413137,0.9464341297805308,0.08043978155075752,0.4418914580640736
258.0,2.0,7.0,0.4,0.2,0.3,0.2,0.8017423634905592,0.9023586694145581,0.1064477757801089,0.5113151598082873
258.0,2.0,8.0,0.4,0.2,0.4,0.2,0.8120580301815266,0.9320655711280542,0.08953831966115008,0.45526097533775717
258.0,2.0,9.0,0.3,0.2,0.3,0.2,0.776044324560764,0.9289460422015295,0.09283548976447892,0.4781732177109161
258.0,3.0,4.0,0.6,0.4,0.4,0.3,0.8190566450390026,0.9353914566019123,0.0896805121529088,0.44532258669195773
258.0,3.0,5.0,0.2,0.2,0.2,0.2,0.732922650725377,0.9329207189070001,0.0921215772026312,0.5125762270396796
258.0,3.0,6.0,0.2,0.2,0.2,0.2,0.7976233870379822,0.9274815403466663,0.09420874941802071,0.4973335370768283
258.0,3.0,7.0,0.6,0.3,0.5,0.2,0.80279944594299,0.9049068039944536,0.10612545480506459,0.5534960409225717
258.0,3.0,8.0,0.3,0.2,0.2,0.2,0.8475978712546477,0.9270982238454,0.09358588255646662,0.46316793108933024
258.0,3.0,9.0,0.3,0.2,0.2,0.2,0.8364438288255449,0.9204257701712415,0.09886723634441581,0.47021528751864855
258.0,4.0,5.0,0.3,0.2,0.3,0.2,0.7787052562513667,0.9230247338484244,0.09913937421126882,0.5292354687347757
258.0,4.0,6.0,0.4,0.2,0.4,0.2,0.7967485601807974,0.9369784208567157,0.08848552709716784,0.4842618192820046
258.0,4.0,7.0,0.4,0.2,0.4,0.2,0.7722898592986803,0.9069660098825758,0.10606567590922426,0.5635028169521683
258.0,4.0,8.0,0.3,0.3,0.3,0.3,0.8154479842531165,0.9386123926354889,0.08677316740041073,0.4586318082117719
258.0,4.0,9.0,0.2,0.2,0.2,0.2,0.7919370124662827,0.9425376757919885,0.08462010143185296,0.4383788924338201
258.0,5.0,6.0,0.3,0.2,0.3,0.2,0.7175402784865494,0.9091332602619919,0.1070523116380867,0.5986561011057475
258.0,5.0,7.0,0.3,0.2,0.2,0.2,0.757126193774149,0.8775455354149603,0.12258609991596024,0.6690056736327727
258.0,5.0,8.0,0.4,0.2,0.3,0.2,0.7587300430123205,0.9116739973461001,0.10488269542315666,0.5712006552702603
258.0,5.0,9.0,0.3,0.2,0.2,0.2,0.8059342421812349,0.890993231197594,0.11737458542917731,0.6266615089515535
258.0,6.0,7.0,0.2,0.2,0.2,0.2,0.7710505212510025,0.8998128120796778,0.10869575981100132,0.5753158108960114
258.0,6.0,8.0,0.3,0.2,0.3,0.2,0.7645257709411681,0.9279426363259291,0.09288449051511295,0.5020037513657908
258.0,6.0,9.0,0.2,0.2,0.2,0.2,0.7282569074870598,0.9303176270459296,0.09240314198378304,0.4806411122185073
258.0,7.0,8.0,0.3,0.2,0.3,0.2,0.8121673835386749,0.9166046086633175,0.09769501478026962,0.49551478049931585
258.0,7.0,9.0,0.5,0.2,0.5,0.2,0.8408179631114675,0.9513560183478527,0.07639886719937115,0.415997894592694
258.0,8.0,9.0,0.4,0.2,0.4,0.2,0.7532623751549173,0.9421898925886859,0.08345513035012891,0.44135878605285533
259.0,0.0,1.0,0.3,0.2,0.3,0.2,0.8230298170153825,0.9408245946740417,0.08804428122753442,0.464019171093159
259.0,0.0,2.0,0.4,0.3,0.4,0.3,0.7782313917037254,0.9407302972920368,0.0911060969597437,0.5186370102927838
259.0,0.0,3.0,0.3,0.3,0.3,0.3,0.7516220747976963,0.9326921252607612,0.09476996906574991,0.5112731675669228
259.0,0.0,4.0,0.4,0.2,0.3,0.2,0.8100896697528616,0.8824819749932303,0.13069422672323583,0.6651171264531238
259.0,0.0,5.0,0.3,0.1,0.3,0.1,0.7933586061092077,0.9208326071860528,0.1006782103130144,0.5018844334538999
259.0,0.0,6.0,0.5,0.2,0.4,0.1,0.8499671939928556,0.8929059367571521,0.11584568341415163,0.5520407714577598
259.0,0.0,7.0,0.5,0.3,0.3,0.3,0.8361522198731502,0.9080943360717527,0.10849785169808314,0.5677507153529325
259.0,0.0,8.0,0.4,0.4,0.4,0.4,0.7714514835605452,0.933206859978883,0.09218171588640287,0.501850640132982
259.0,0.0,9.0,0.4,0.3,0.4,0.3,0.7867974046803234,0.947443717174008,0.08419715228307498,0.4489942782259861
259.0,1.0,2.0,0.5,0.2,0.3,0.2,0.7569439381789019,0.9220315057350226,0.10424048301085856,0.5396672703549731
259.0,1.0,3.0,0.5,0.2,0.5,0.2,0.798644018371364,0.9576782245754026,0.07516284563968303,0.4062236282268764
259.0,1.0,4.0,0.4,0.2,0.4,0.2,0.8105999854195521,0.895847621378098,0.12321671255773856,0.6206891534172744
259.0,1.0,5.0,0.6,0.2,0.6,0.2,0.8108186921338485,0.9411722792063353,0.08679775167536552,0.4638335056302418
259.0,1.0,6.0,0.5,0.1,0.4,0.1,0.8229569147772836,0.9122256772580221,0.10500159150454078,0.5674589445403906
259.0,1.0,7.0,0.5,0.3,0.4,0.2,0.8018152657286578,0.9322651836089407,0.09314233486473222,0.4963257070691146
259.0,1.0,8.0,0.3,0.2,0.3,0.2,0.7565429758693594,0.9393047011032165,0.08802314378492,0.4801807498651077
259.0,1.0,9.0,0.6,0.2,0.6,0.2,0.8158853976817088,0.9571080376051341,0.07608748778159168,0.4151536324269497
259.0,2.0,3.0,0.4,0.3,0.3,0.3,0.8413282787781584,0.9305012347490834,0.09885976992190014,0.4973715152332058
259.0,2.0,4.0,0.5,0.3,0.3,0.2,0.8271487934679597,0.9167022074882518,0.11154934599637133,0.5638550686834918
259.0,2.0,5.0,0.5,0.1,0.3,0.1,0.8555077640883575,0.9004980268130165,0.11693159737246936,0.5114666860072045
259.0,2.0,6.0,0.7,0.1,0.6,0.1,0.8613763942553039,0.9102758945720646,0.11121352324138266,0.5612171381543328
259.0,2.0,7.0,0.4,0.3,0.4,0.3,0.8531748924691989,0.924147810801429,0.10255149727976937,0.5388701840684919
259.0,2.0,8.0,0.5,0.3,0.4,0.3,0.8383028358970622,0.950085573148673,0.08648938682189744,0.4359357581851918
259.0,2.0,9.0,0.5,0.3,0.4,0.3,0.8505504118976454,0.9492338874222838,0.08474911374631132,0.4327114681999387
259.0,3.0,4.0,0.5,0.2,0.5,0.2,0.8650579572792885,0.9371048435064976,0.0965919394843074,0.4468080523455946
259.0,3.0,5.0,0.4,0.1,0.4,0.1,0.842093752278195,0.9299309819322471,0.09588205660413356,0.48787678079193586
259.0,3.0,6.0,0.4,0.1,0.3,0.1,0.8239046438725669,0.924052639318173,0.09942176319636277,0.5021383436664194
259.0,3.0,7.0,0.4,0.3,0.4,0.3,0.791062185609098,0.9348641661987585,0.09252074694339499,0.4927401170223576
259.0,3.0,8.0,0.4,0.4,0.4,0.4,0.832835168039659,0.9515297712248658,0.08121839062423707,0.4211880347964781
259.0,3.0,9.0,0.4,0.3,0.3,0.3,0.8104906320624042,0.9574601335730523,0.07617439196592846,0.38022148119967103
259.0,4.0,5.0,0.4,0.1,0.4,0.1,0.8138805861339943,0.8890241407289968,0.12672688620331063,0.6516670321108724
259.0,4.0,6.0,0.5,0.2,0.5,0.2,0.8621054166362906,0.9469101440746441,0.09166209443879447,0.4931558360505379
259.0,4.0,7.0,0.4,0.2,0.4,0.2,0.7998104541809432,0.932510893261713,0.10033851425361823,0.5504050569395038
259.0,4.0,8.0,0.6,0.3,0.6,0.3,0.8317780855872277,0.9432622999950492,0.09594386268392968,0.4936413333896311
259.0,4.0,9.0,0.4,0.2,0.4,0.2,0.8211708099438653,0.9389836583919265,0.09520721030979135,0.4762193092152453
259.0,5.0,6.0,0.4,0.3,0.4,0.3,0.8290078005394768,0.9342981389781567,0.08896947592314143,0.45454617307227546
259.0,5.0,7.0,0.4,0.1,0.4,0.1,0.8168331267769922,0.9082895471233113,0.1065786333198087,0.5424862860068905
259.0,5.0,8.0,0.4,0.1,0.4,0.1,0.7730188816796676,0.9171614527891928,0.09923364403979598,0.4977596322665961
259.0,5.0,9.0,0.6,0.2,0.6,0.2,0.83673543777794,0.9470630268983296,0.08413260476012534,0.449425816227736
259.0,6.0,7.0,0.5,0.1,0.5,0.1,0.8279507180870451,0.9452317358849003,0.08142021420811754,0.43631721968580317
259.0,6.0,8.0,0.4,0.1,0.4,0.1,0.8020704235620033,0.9301934441083786,0.088670400825431,0.4253037895688392
259.0,6.0,9.0,0.7,0.2,0.6,0.2,0.886782824232704,0.9513119203026433,0.08130993753660215,0.40556249489186047
259.0,7.0,8.0,0.4,0.3,0.3,0.3,0.803163957133484,0.9472655503652414,0.07985134410773835,0.39377260242474715
259.0,7.0,9.0,0.3,0.3,0.3,0.3,0.7804549099657359,0.9438540963110766,0.08658944246992596,0.47666409369189955
259.0,8.0,9.0,0.4,0.3,0.4,0.3,0.8477801268498945,0.9507595393626561,0.08272896346796321,0.42752862534552755
260.0,0.0,1.0,0.2,0.2,0.2,0.2,0.8387767004447036,0.958447324658013,0.09702640901071809,0.46450947245091034
260.0,0.0,2.0,0.2,0.2,0.2,0.2,0.780892323394328,0.9622891582678784,0.09225924722469744,0.47701417108576066
260.0,0.0,3.0,0.2,0.2,0.2,0.2,0.7739301596559014,0.9685869944316883,0.08311907133198013,0.468054829375576
260.0,0.0,4.0,0.2,0.2,0.2,0.2,0.7826784282277467,0.960189057630618,0.09850332233683314,0.5225272702915769
260.0,0.0,5.0,0.4,0.3,0.4,0.3,0.7925202303710723,0.9779975692054536,0.07218724278993771,0.3782217373750142
260.0,0.0,6.0,0.4,0.4,0.3,0.3,0.8290807027775755,0.9664446720434645,0.08526727102759499,0.4426268067875361
260.0,0.0,7.0,0.4,0.2,0.3,0.2,0.7413793103448277,0.9691616972137984,0.08423327855877481,0.44215267910601885
260.0,0.0,8.0,0.4,0.2,0.4,0.2,0.798716920609463,0.9693943662645075,0.08188683869613748,0.43425056462906064
260.0,0.0,9.0,0.5,0.2,0.4,0.2,0.7870890136327187,0.9454406510012258,0.11206891025480799,0.5350394088134559
260.0,1.0,2.0,0.4,0.3,0.3,0.3,0.7810381278705257,0.9621648765160823,0.09322942861215591,0.49135938433340115
260.0,1.0,3.0,0.5,0.2,0.4,0.2,0.8263104177298245,0.9561500856348369,0.09964211581013031,0.4942689968898716
260.0,1.0,4.0,0.6,0.2,0.5,0.2,0.8305022964205,0.9683214717072534,0.08788705073567267,0.41470853914424394
260.0,1.0,5.0,0.5,0.2,0.4,0.2,0.783152292775388,0.9644858205260738,0.09135963984026775,0.4719064467931498
260.0,1.0,6.0,0.3,0.2,0.3,0.2,0.8071371291098637,0.9747711135506698,0.07607727853205982,0.41570002035492626
260.0,1.0,7.0,0.4,0.2,0.2,0.2,0.7676970182984619,0.9576295067564008,0.09917737728593708,0.496729359373549
260.0,1.0,8.0,0.6,0.4,0.3,0.2,0.817015382372239,0.9567713457590669,0.0988521424223638,0.5079248358576074
260.0,1.0,9.0,0.4,0.2,0.3,0.2,0.8257636509440839,0.9546801242250368,0.10283464801836315,0.5471077304946329
260.0,2.0,3.0,0.3,0.2,0.3,0.2,0.7789604140847125,0.9676296028945132,0.08550515061255391,0.4644027735745741
260.0,2.0,4.0,0.4,0.3,0.2,0.2,0.8249617263249983,0.9601979326584524,0.09829881188203032,0.49617319277251715
260.0,2.0,5.0,0.4,0.2,0.3,0.2,0.8341838594444851,0.9592633805610101,0.09774565059773163,0.496738266277749
260.0,2.0,6.0,0.3,0.2,0.3,0.2,0.8097251585623679,0.9685518561087376,0.08429944525385809,0.45333134557397725
260.0,2.0,7.0,0.2,0.2,0.2,0.2,0.7769556025369977,0.9663297191431228,0.08832526311423626,0.4861479829353486
260.0,2.0,8.0,0.3,0.2,0.2,0.2,0.7680615294889555,0.9652816152032458,0.0884672415501649,0.4296303690630513
260.0,2.0,9.0,0.4,0.3,0.4,0.3,0.7541736531311511,0.9507033439497323,0.10713437798753282,0.5812256530357011
260.0,3.0,4.0,0.3,0.2,0.3,0.2,0.7290588321061457,0.9512167625224214,0.10862263172142264,0.5936845760717486
260.0,3.0,5.0,0.3,0.2,0.3,0.2,0.8013778523000655,0.9696035596684506,0.08445784006739152,0.4447927944607568
260.0,3.0,6.0,0.4,0.2,0.3,0.2,0.8085222716337391,0.9661789024403336,0.0855583776328293,0.4457638284765846
260.0,3.0,7.0,0.4,0.2,0.3,0.2,0.8247794707297513,0.966779619226361,0.0873783235179685,0.4072331886796053
260.0,3.0,8.0,0.3,0.2,0.3,0.2,0.7997375519428447,0.9671444057502699,0.08481386331208163,0.4464642163421998
260.0,3.0,9.0,0.3,0.2,0.2,0.2,0.8293723117299702,0.9447112113484647,0.11279497138340365,0.5464029027232289
260.0,4.0,5.0,0.6,0.3,0.5,0.2,0.8785813224465991,0.9706411756445124,0.08471458260512559,0.4072535621449898
260.0,4.0,6.0,0.5,0.2,0.5,0.2,0.8029087993001388,0.9667385508597675,0.09149914057715999,0.4579504892337345
260.0,4.0,7.0,0.3,0.2,0.3,0.2,0.7784136472989722,0.9689303317027942,0.08704482188452306,0.4810089074177616
260.0,4.0,8.0,0.3,0.2,0.3,0.2,0.7574542538455932,0.9703637395653374,0.08579614376372448,0.475969630000746
260.0,4.0,9.0,0.3,0.2,0.2,0.2,0.7621199970839104,0.9514980604223982,0.1085970199291166,0.57058673811138
260.0,5.0,6.0,0.5,0.2,0.4,0.2,0.8001749653714367,0.9686930945624022,0.08627003548989072,0.43803113586868164
260.0,5.0,7.0,0.4,0.2,0.4,0.2,0.8298826273966612,0.9592822530716919,0.09804208908789137,0.5104571042501543
260.0,5.0,8.0,0.4,0.2,0.4,0.2,0.8120944813005759,0.9664036456602858,0.08872493766778157,0.4692449513410946
260.0,5.0,9.0,0.5,0.2,0.4,0.2,0.8165779689436464,0.9533346980625275,0.105143072274819,0.5335879951924467
260.0,6.0,7.0,0.3,0.2,0.3,0.2,0.7805642633228841,0.9696810042675883,0.08388415289521264,0.4626783027038977
260.0,6.0,8.0,0.3,0.3,0.2,0.2,0.7693008675366333,0.9629469619211131,0.08922457112481193,0.43089388385805494
260.0,6.0,9.0,0.3,0.2,0.3,0.2,0.8439163082306628,0.9506798217215637,0.10650963085683632,0.540491864925141
260.0,7.0,8.0,0.6,0.2,0.6,0.2,0.8061894000145805,0.9732141667925527,0.07862449085173386,0.4196724841146957
260.0,7.0,9.0,0.5,0.4,0.3,0.3,0.8146825107530804,0.9397061385249424,0.11896196959492131,0.6040582077435137
260.0,8.0,9.0,0.5,0.2,0.3,0.2,0.7987898228475615,0.9501869842906213,0.10706769594883805,0.5128585556644008
261.0,0.0,1.0,0.4,0.3,0.2,0.2,0.7955821243712182,0.9820261774784677,0.08886594300757122,0.4844111855088489
261.0,0.0,2.0,0.5,0.3,0.5,0.3,0.8002478676095355,0.9874868014282733,0.07318221814811574,0.38412165835282364
261.0,0.0,3.0,0.5,0.4,0.4,0.3,0.7884741561565941,0.9874688611398877,0.07546510735332529,0.40595150181507383
261.0,0.0,4.0,0.3,0.3,0.3,0.3,0.7728366260844206,0.987229519898754,0.07428121853793684,0.4038671877626203
261.0,0.0,5.0,0.3,0.2,0.2,0.2,0.783115841656339,0.979503198348623,0.09564993104287248,0.5026074918683212
261.0,0.0,6.0,0.3,0.2,0.3,0.2,0.8130422103958591,0.9878671230784699,0.07270142420286682,0.3816418180478537
261.0,0.0,7.0,0.3,0.3,0.3,0.3,0.8322519501348693,0.9882674261186069,0.07150927231860513,0.3751554472137723
261.0,0.0,8.0,0.5,0.3,0.3,0.3,0.8702704673033461,0.9857681359659278,0.07919272247569181,0.37735337847468425
261.0,0.0,9.0,0.3,0.2,0.2,0.2,0.7983159582999196,0.9856073888994803,0.07942102466262176,0.4125352987701567
261.0,1.0,2.0,0.3,0.2,0.2,0.2,0.7858496755850403,0.9828604874751169,0.08681052484208324,0.44430385182923476
261.0,1.0,3.0,0.3,0.2,0.2,0.2,0.7856309688707446,0.9853108174440608,0.08135747958058014,0.4381479124848527
261.0,1.0,4.0,0.4,0.2,0.2,0.2,0.8666253553984107,0.9817599320711136,0.08956809904408121,0.44616779719084987
261.0,1.0,5.0,0.5,0.5,0.4,0.4,0.8251804330392943,0.9850533461910911,0.08184287740045913,0.4535192740101327
261.0,1.0,6.0,0.4,0.2,0.3,0.2,0.764234161988773,0.987296788474664,0.07486942832863794,0.3931411989735659
261.0,1.0,7.0,0.5,0.3,0.4,0.2,0.8499307428738064,0.9893739063380638,0.06848743429965898,0.3528435849611721
261.0,1.0,8.0,0.6,0.4,0.6,0.4,0.8764307064226872,0.9954286281968704,0.04502854750891142,0.24113074002019322
261.0,1.0,9.0,0.3,0.2,0.3,0.2,0.8669898665889041,0.9852311397477377,0.08083000271391594,0.40927978527254427
261.0,2.0,3.0,0.4,0.3,0.4,0.3,0.7921921702996282,0.9825326578892449,0.08895051385771977,0.462849912360632
261.0,2.0,4.0,0.4,0.3,0.4,0.3,0.7819858569658088,0.9868775546394158,0.07518431774909823,0.4019805329793193
261.0,2.0,5.0,0.4,0.2,0.3,0.2,0.8207698476343223,0.9810494114672194,0.09214457476539993,0.447564577989537
261.0,2.0,6.0,0.4,0.2,0.3,0.2,0.7922650725377269,0.9837500049911184,0.08403513772044086,0.42273890361936944
261.0,2.0,7.0,0.4,0.3,0.4,0.3,0.8177079536341769,0.9880250399138827,0.07225660672819116,0.38358506365924505
261.0,2.0,8.0,0.4,0.2,0.3,0.2,0.7854487132754977,0.9840655616126563,0.08380868855775404,0.41704789416263655
261.0,2.0,9.0,0.3,0.2,0.3,0.2,0.7851206532040534,0.9799073249562652,0.09370106570406159,0.4803265295268757
261.0,3.0,4.0,0.6,0.3,0.5,0.3,0.8607202741124153,0.9882087147592051,0.07311611762177606,0.37288187431177955
261.0,3.0,5.0,0.4,0.2,0.3,0.2,0.7800174965371438,0.9825787351350946,0.08878487856893022,0.4323924938997816
261.0,3.0,6.0,0.2,0.2,0.2,0.2,0.7909892833709994,0.986791802956767,0.07719023786371813,0.405099466337426
261.0,3.0,7.0,0.4,0.2,0.4,0.2,0.7906976744186046,0.9855529325221665,0.0806875926185775,0.4216805343154599
261.0,3.0,8.0,0.5,0.2,0.4,0.2,0.7544652620835459,0.9881039006179045,0.0732564931192358,0.37317323083018494
261.0,3.0,9.0,0.4,0.2,0.4,0.2,0.7547204199168914,0.986648546889468,0.07757904141763715,0.42904013260011253
261.0,4.0,5.0,0.4,0.3,0.3,0.3,0.8230298170153826,0.9797848472668774,0.09498862665475237,0.48297580867798207
261.0,4.0,6.0,0.3,0.2,0.2,0.2,0.7427644528687031,0.9828835208074961,0.08640465839054527,0.44833816403738636
261.0,4.0,7.0,0.5,0.3,0.3,0.2,0.8384486403732594,0.9813619930884305,0.09017199892399014,0.4527886059782293
261.0,4.0,8.0,0.4,0.2,0.2,0.2,0.8355325508493109,0.9836078056839487,0.08497140202871027,0.4284823123972474
261.0,4.0,9.0,0.4,0.2,0.3,0.2,0.8157760443245607,0.9795098894068041,0.09476761245960011,0.48990867356504353
261.0,5.0,6.0,0.3,0.2,0.3,0.2,0.8371364000874826,0.9851376399466818,0.08155734602438774,0.4399671356082959
261.0,5.0,7.0,0.3,0.2,0.2,0.2,0.8231756214915799,0.982000951891047,0.08970008685478578,0.4665001069130026
261.0,5.0,8.0,0.6,0.4,0.5,0.3,0.8290807027775752,0.9891811555102713,0.06966821882093278,0.3631819475395932
261.0,5.0,9.0,0.2,0.2,0.2,0.2,0.744295399868776,0.9825215919152478,0.0884461453771442,0.46528569389903335
261.0,6.0,7.0,0.4,0.2,0.4,0.2,0.8064810089669754,0.9866662476159064,0.07644079875702796,0.4220793780283182
261.0,6.0,8.0,0.3,0.2,0.3,0.2,0.7725450171320258,0.9911091702337638,0.06268620481272721,0.327723284208984
261.0,6.0,9.0,0.4,0.2,0.3,0.2,0.7930305460377636,0.9859197726610046,0.07870848355437264,0.38393499705401135
261.0,7.0,8.0,0.3,0.2,0.3,0.2,0.8766494131369834,0.989034652987265,0.06960424251500741,0.34978975703828413
261.0,7.0,9.0,0.5,0.2,0.4,0.2,0.8116570678719839,0.9858087358620513,0.07902402682885183,0.40075073680632106
261.0,8.0,9.0,0.3,0.2,0.3,0.2,0.8415469854924547,0.9907926121349686,0.06384969168549037,0.3273532490840645
262.0,0.0,1.0,0.5,0.2,0.5,0.2,0.8270029889917621,0.9193115946749792,0.09689949045014602,0.4889418704458893
262.0,0.0,2.0,0.3,0.3,0.2,0.2,0.7689363563461398,0.920731577637225,0.09435047212653508,0.478150165916801
262.0,0.0,3.0,0.5,0.2,0.3,0.2,0.8420573011591456,0.8851013180750167,0.11570252148958142,0.5521828774912568
262.0,0.0,4.0,0.4,0.2,0.4,0.2,0.802945250419188,0.9154200634655234,0.10069846848505198,0.5303530995107582
262.0,0.0,5.0,0.6,0.2,0.5,0.2,0.8766494131369836,0.9328984526012907,0.09217544121665726,0.443120505825124
262.0,0.0,6.0,0.5,0.2,0.3,0.2,0.817343442443683,0.8883378363277491,0.11954945448909395,0.5709873507027713
262.0,0.0,7.0,0.5,0.2,0.4,0.2,0.8251075308011955,0.890681302008804,0.11069084884727881,0.5563406604730589
262.0,0.0,8.0,0.3,0.2,0.3,0.2,0.7772836626084422,0.9269377281191584,0.09294237317963353,0.5081030025262109
262.0,0.0,9.0,0.5,0.2,0.4,0.2,0.820551140920026,0.9325585707283278,0.08763804469354433,0.45172339481747864
262.0,1.0,2.0,0.2,0.2,0.2,0.2,0.7576729605598891,0.9054963919807764,0.10363896764217231,0.5373878561047837
262.0,1.0,3.0,0.3,0.2,0.2,0.2,0.820405336443829,0.8677664752429347,0.12467837993735845,0.6229044945977239
262.0,1.0,4.0,0.3,0.2,0.3,0.2,0.783115841656339,0.9224896219366283,0.09671445534576854,0.537023146892363
262.0,1.0,5.0,0.3,0.2,0.3,0.2,0.7761901290369614,0.8964160927279843,0.11415510873221646,0.5912531277566135
262.0,1.0,6.0,0.5,0.3,0.3,0.3,0.7618648392505651,0.871882309893656,0.12809989603682415,0.6905096670328572
262.0,1.0,7.0,0.4,0.2,0.4,0.2,0.807975504847999,0.9297624961368364,0.08948156714104138,0.4829239940663693
262.0,1.0,8.0,0.3,0.3,0.3,0.3,0.7918641102281839,0.9215227950802432,0.09666505434036543,0.5205205319870205
262.0,1.0,9.0,0.3,0.2,0.3,0.2,0.7564336225122112,0.9272139863384493,0.09157288860271064,0.4823014656901014
262.0,2.0,3.0,0.4,0.2,0.3,0.2,0.7783407450608734,0.9150941221771124,0.09838006978924146,0.5071787886647872
262.0,2.0,4.0,0.4,0.2,0.3,0.2,0.7834803528468324,0.9252920584530698,0.0941476141915124,0.48589473670558897
262.0,2.0,5.0,0.3,0.2,0.3,0.2,0.793285703871109,0.9387321296280219,0.08854641590955276,0.4466241224194393
262.0,2.0,6.0,0.3,0.2,0.3,0.2,0.7444047532259239,0.9236094183779767,0.09975241285135053,0.5385151867154198
262.0,2.0,7.0,0.5,0.3,0.3,0.2,0.8237588393963695,0.9106360140669996,0.09825187586363765,0.48018381495383333
262.0,2.0,8.0,0.6,0.2,0.5,0.2,0.8056061821097907,0.9592056649473437,0.06945770823318019,0.3671782835427466
262.0,2.0,9.0,0.5,0.3,0.4,0.2,0.78362615732303,0.9213809707457868,0.09316875592839706,0.4959066435916426
262.0,3.0,4.0,0.4,0.3,0.3,0.3,0.8225195013486916,0.9267658740650614,0.09406029860282357,0.48730367031496163
262.0,3.0,5.0,0.5,0.2,0.4,0.2,0.8414740832543561,0.914221817493166,0.10406056970422527,0.4802492304243185
262.0,3.0,6.0,0.4,0.2,0.4,0.2,0.8570022599693808,0.9208401233474064,0.10126599552757076,0.5245286953230608
262.0,3.0,7.0,0.7,0.2,0.6,0.2,0.8897353648757018,0.9088400945387201,0.10189385760384874,0.4760907301287517
262.0,3.0,8.0,0.4,0.2,0.3,0.2,0.7991178829190055,0.9275545992962344,0.09292982323276673,0.4470057473742487
262.0,3.0,9.0,0.5,0.3,0.3,0.2,0.8357512575636072,0.9085683338740121,0.10268128161471252,0.5164627994505442
262.0,4.0,5.0,0.3,0.2,0.3,0.2,0.757745862797988,0.9293542650898409,0.09504138597561108,0.4988400311216597
